,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,degree,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture,specificity_CI_diff,sensitivity_CI_diff,phi_CI_diff,AUC_CI_diff
575,mean_radius:q60-80  mean_symmetry:q40-60,21,0.6,0.8410609686844123,0.9377028291203213,0.9090909090909091,6,0.8,0.9977010277861846,0.8784477418801728,True,0.5393598899705937,0.7142857142857143,0.7545454545454546,14,0.5872200830116173,10,0.2623780766069451,0.5713880799705877,11,4,0.9090909090909091,7,0.26941201152740835,10,1,2,,,,,,,q60-80,,q40-60,,-0.26215424200744974,-0.47192254288798324,-0.30546501865382186,-0.3000404268260435
576,mean_radius:q60-80  mean_symmetry:q60-80,30,1.0,1.0,1.0,0.9523809523809523,9,0.975609756097561,0.9987951165516293,1.0,True,0.9258200997725514,1.0,0.9761904761904762,20,0.761840090063179,20,0.6637328831200571,0.9295246670347602,21,0,0.9523809523809523,10,0.81908319042895,9,1,2,,,,,,,q60-80,,q60-80,,-0.8417639431106586,-0.6938923608969206,-1.8437081190401725,-2.4434989849877877
577,mean_radius:q00-20  mean_symmetry:q80-100,25,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8575264022774187,,1,0,1.0,24,0.0,24,0,2,,,,,,,q00-20,,q80-100,,-0.8439569445041646,-1.0127393670834062,-1.0,
578,mean_radius:q00-20  mean_symmetry:q00-20,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,2,,,,,,,q00-20,,q00-20,,-0.48929029316731887,,,
579,mean_radius:q00-20  mean_symmetry:q60-80,26,1.0,0.0,,0.0,25,,0.975,1.0,True,0.0,,,0,0.0,0,0.8628148284692875,,1,0,0.0,26,0.0,25,1,2,,,,,,,q00-20,,q60-80,,-0.6123863497561046,-0.9870983414423805,,
580,mean_radius:q00-20  mean_symmetry:q20-40,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,2,,,,,,,q00-20,,q20-40,,-0.4073113207551542,,,
581,mean_radius:q80-100  mean_texture:q60-80,37,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,37,0.9051094125850101,37,,,37,0,1.0,0,0.0,0,0,2,,,,,,,q80-100,,,q60-80,,-1.4544271142220793,,
582,mean_radius:q80-100  mean_texture:q80-100,41,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,41,0.9139561637059667,41,,,41,0,1.0,0,0.0,0,0,2,,,,,,,q80-100,,,q80-100,,-1.9799335613828928,,
583,mean_radius:q20-40  mean_texture:q00-20,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,2,,,,,,,q20-40,,,q00-20,-0.8928926938129924,,,
584,mean_radius:q20-40  mean_texture:q20-40,28,1.0,1.0,1.0,0.5,26,0.6666666666666666,0.987420882906321,1.0,True,0.693888666488711,1.0,0.75,1,0.01257911709367899,1,0.8677253955022459,0.2600090038649865,2,0,0.5,27,0.0,26,1,2,,,,,,,q20-40,,,q20-40,-0.45141554603813205,-0.6547490061498019,-0.3175665534188514,-0.38566307375009296
585,mean_radius:q20-40  mean_texture:q40-60,29,1.0,1.0,1.0,0.5,27,0.6666666666666666,0.987420882906321,1.0,True,0.6943650748294136,1.0,0.75,1,0.01257911709367899,1,0.8722971323845661,0.2600090038649865,2,0,0.5,28,0.0,27,1,2,,,,,,,q20-40,,,q40-60,-0.8587541432881289,-0.6547490061498019,-0.3175665534188514,-0.38566307375009296
586,mean_radius:q40-60  mean_texture:q00-20,22,1.0,1.0,,1.0,21,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8389023847809204,,1,0,1.0,21,0.0,21,0,2,,,,,,,q40-60,,,q00-20,-0.6620299795299034,-0.5150986679655993,-0.3781755566245688,
587,mean_radius:q40-60  mean_texture:q20-40,33,0.9666666666666667,0.7013458867607811,0.9782899044417341,0.3333333333333333,29,0.4,0.9057006759492866,0.9991564290733507,True,0.3614486980061245,0.5,0.6499999999999999,2,0.008403758659612647,1,0.8278305443665871,0.32171009555826585,3,1,0.3333333333333333,31,-0.09616443582818976,30,2,2,,,,,,,q40-60,,,q20-40,-0.34359806161478607,-0.45461192316127913,-0.07316872177686112,-0.3289705013642996
588,mean_radius:q40-60  mean_texture:q60-80,21,1.0,1.0,1.0,0.7777777777777778,12,0.8750000000000001,0.9718550265221126,1.0,True,0.816496580927726,1.0,0.8888888888888888,7,0.3999064262836879,7,0.7353515306029488,0.744845075507327,9,0,0.7777777777777778,14,0.6625859190131308,12,2,2,,,,,,,q40-60,,,q60-80,-0.31771902982066547,-0.8288790768802418,-1.058067651186138,-0.9316123721498558
589,mean_radius:q40-60  mean_texture:q40-60,20,1.0,1.0,,1.0,17,1.0,1.0,1.0,True,1.0,1.0,1.0,3,0.2924017738212867,3,0.8049356770312616,,3,0,1.0,17,1.0,17,0,2,,,,,,,q40-60,,,q40-60,-0.5622010473545416,-0.7097547487910416,,
590,mean_radius:q60-80  mean_texture:q00-20,20,0.7647058823529411,0.8703956212579721,0.9862757447694392,1.0,13,0.6,1.0,0.9318922595626461,True,0.5724780279075999,0.42857142857142855,0.8823529411764706,7,0.2924017738212867,3,0.50100672679542,0.7784301375835019,3,4,1.0,13,0.33026187937081175,17,0,2,,,,,,,q60-80,,,q00-20,-0.4988559082629498,-0.5220711893920409,-0.460203017523149,-0.7624993930947115
591,mean_radius:q60-80  mean_texture:q60-80,26,1.0,1.0,1.0,0.9565217391304348,3,0.9777777777777777,0.9988998313695493,1.0,True,0.8469895538599198,1.0,0.9782608695652174,22,0.7805133925465195,22,0.2924017738212867,0.9356529568578252,23,0,0.9565217391304348,4,0.42891578427472254,3,1,2,,,,,,,q60-80,,,q60-80,-0.4000257826703816,-0.7533709440067722,-0.5840781122857179,-2.6762131740342725
592,mean_radius:q60-80  mean_texture:q80-100,29,1.0,1.0,0.9922362812859549,0.8260869565217391,6,0.9047619047619047,0.9504923546942066,1.0,True,0.7040256912308268,1.0,0.9130434782608696,19,0.6121881100455007,19,0.5407418735600996,0.8338506752357844,23,0,0.8260869565217391,10,0.49980494571804923,6,4,2,,,,,,,q60-80,,,q80-100,-0.616336473863909,-0.35723298136088255,-0.6668554353377699,-1.0382426153113025
593,mean_radius:q60-80  mean_texture:q40-60,21,0.6666666666666666,0.934090909090909,0.9966636653783378,1.0,6,0.888888888888889,1.0,0.9251453685803117,True,0.7302967433402214,0.8,0.8333333333333334,15,0.7353515306029488,12,0.2992950562085404,0.6700030012883289,12,3,1.0,6,0.44638871549423487,9,0,2,,,,,,,q60-80,,,q40-60,-0.33267204426982416,-0.6258345894921669,-0.5487953576629637,-0.5169586929482477
594,mean_radius:q00-20  mean_texture:q00-20,38,1.0,0.0,,,38,,,1.0,True,0.0,,,0,,0,0.9074872385841217,,0,0,,38,0.0,38,0,2,,,,,,,q00-20,,,q00-20,-1.152829612623568,,,
595,mean_radius:q00-20  mean_texture:q20-40,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,2,,,,,,,q00-20,,,q20-40,-0.4029474027079428,,,
596,mean_radius:q00-20  mean_texture:q40-60,25,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8575264022774187,,1,0,1.0,24,0.0,24,0,2,,,,,,,q00-20,,,q40-60,-0.7697241343484931,-1.0127393670834062,-1.0,
597,mean_smoothness:q80-100  mean_symmetry:q80-100,57,1.0,1.0,1.0,0.9761904761904762,15,0.9879518072289156,0.9993973766983499,1.0,True,0.9566496597127767,1.0,0.9880952380952381,41,0.8743414428250074,41,0.7819806390891612,0.9647623335173802,42,0,0.9761904761904762,16,0.8555891771398967,15,1,2,,,,,,,,q80-100,q80-100,,-0.5515179097127946,-0.956179993394346,-0.900758191636423,-1.857587435338354
598,mean_smoothness:q80-100  mean_symmetry:q60-80,30,0.9285714285714286,0.9531754013527768,1.0,0.875,13,0.9032258064516129,0.9844863961845862,0.9981932193408724,True,0.8017837257372731,0.9333333333333333,0.9017857142857143,15,0.6165237631507436,14,0.6613155100681788,0.7926872301857427,16,1,0.875,15,0.4916003464657715,14,2,2,,,,,,,,q80-100,q60-80,,-0.3515661567606651,-0.4075640549473025,-0.18037073737737452,-0.35895832579854464
599,mean_smoothness:q20-40  mean_symmetry:q40-60,20,1.0,1.0,,1.0,12,1.0,1.0,1.0,True,1.0,1.0,1.0,8,0.6305833524471808,8,0.7353515306029488,,8,0,1.0,12,1.0,12,0,2,,,,,,,,q20-40,q40-60,,-0.5591098421355439,-0.5975242398663189,,
600,mean_smoothness:q20-40  mean_symmetry:q00-20,37,1.0,1.0,1.0,0.8571428571428571,30,0.923076923076923,0.9963897031380992,1.0,True,0.9107651110783744,1.0,0.9285714285714286,6,0.42127680295680187,6,0.8842966917779725,0.7885740011042819,7,0,0.8571428571428571,31,0.7522887704096253,30,1,2,,,,,,,,q20-40,q00-20,,-0.6528160103042613,-0.5219220607943019,-0.8479391168292478,-0.5882979718361234
601,mean_smoothness:q20-40  mean_symmetry:q20-40,31,1.0,1.0,1.0,0.8571428571428571,24,0.923076923076923,0.9963897031380992,1.0,True,0.9071147352221454,1.0,0.9285714285714286,6,0.42127680295680187,6,0.8575264022774187,0.7885740011042818,7,0,0.8571428571428571,25,0.7435621126608156,24,1,2,,,,,,,,q20-40,q20-40,,-0.4236397588011971,-0.6007721271537968,-0.8958698998737453,-0.6996701081870583
602,mean_smoothness:q60-80  mean_symmetry:q80-100,21,0.8571428571428571,1.0,1.0,1.0,6,0.9655172413793104,1.0,0.9963897031380992,True,0.8944271909999159,0.9333333333333333,0.9285714285714286,15,0.7683642383498855,14,0.42127680295680187,0.7885740011042819,14,1,1.0,6,0.787086947256321,7,0,2,,,,,,,,q60-80,q80-100,,-0.20279719913741764,-0.6643405694154162,-0.6710724119154251,-0.3943052524553413
603,mean_smoothness:q60-80  mean_symmetry:q40-60,31,0.9473684210526315,1.0,1.0,1.0,18,0.9600000000000001,1.0,0.9986683711958152,True,0.935143800239036,0.9230769230769231,0.9736842105263158,13,0.7353515306029488,12,0.7397193458047858,0.9221062109331566,12,1,1.0,18,0.8406013790823988,19,0,2,,,,,,,,q60-80,q40-60,,-0.5662733617953739,-0.7406586704448744,-1.3679263387799971,-1.53419784036255
604,mean_smoothness:q60-80  mean_symmetry:q60-80,35,1.0,1.0,1.0,0.95,15,0.9743589743589743,0.998734910502044,1.0,True,0.9437293044088438,1.0,0.975,19,0.7512672372279723,19,0.7819806390891612,0.9260009003864987,20,0,0.95,16,0.8675245474397707,15,1,2,,,,,,,,q60-80,q60-80,,-0.5373305535752824,-0.6635891263419521,-1.0785400092746773,-1.1265864355866906
605,mean_smoothness:q40-60  mean_symmetry:q40-60,29,0.8571428571428571,0.9309003888201628,0.9921838515068262,0.8666666666666667,12,0.8666666666666667,0.9834240865599164,0.9822054845168084,True,0.7238095238095238,0.8666666666666667,0.861904761904762,15,0.5953973033966279,13,0.5718708390903011,0.7316256723026977,15,2,0.8666666666666667,14,0.4570217535134023,14,2,2,,,,,,,,q40-60,q40-60,,-0.3172363092263474,-0.5041812369738955,-0.34471854070968155,-0.4286502723191569
606,mean_smoothness:q40-60  mean_symmetry:q60-80,22,1.0,1.0,,1.0,13,1.0,1.0,1.0,True,1.0,1.0,1.0,9,0.6637328831200571,9,0.7529473619994964,,9,0,1.0,13,1.0,13,0,2,,,,,,,,q40-60,q60-80,,-0.5001469538306526,-0.6310808470461227,,
607,mean_smoothness:q40-60  mean_symmetry:q20-40,28,1.0,1.0,,1.0,21,1.0,1.0,1.0,True,1.0,1.0,1.0,7,0.5903836027749514,7,0.8389023847809204,,7,0,1.0,21,1.0,21,0,2,,,,,,,,q40-60,q20-40,,-0.7670046770322683,-0.8523147501480411,,
608,mean_smoothness:q00-20  mean_symmetry:q40-60,20,0.9333333333333333,1.0,1.0,0.6,14,0.6666666666666665,0.9472550494736843,0.9983135697586446,True,0.5773502691896257,0.75,0.7666666666666667,4,0.14663279963467257,3,0.6805154334216966,0.5178893166346331,5,1,0.6,16,0.13717819481629318,15,2,2,,,,,,,,q00-20,q40-60,,-0.4602957568937645,-0.5017673506213706,-0.4198177053492616,-0.40486742706268397
609,mean_smoothness:q00-20  mean_symmetry:q00-20,48,0.9767441860465116,1.0,1.0,1.0,42,0.9090909090909091,1.0,0.9994113870683573,True,0.9021937088963173,0.8333333333333334,0.9883720930232558,6,0.4781762498950186,5,0.8771095172986585,0.9655818141332553,5,1,1.0,42,0.6207013896168064,43,0,2,,,,,,,,q00-20,q00-20,,-0.684930537057399,-0.8709282695261118,-0.9549939294836434,-5.67115630932089
610,mean_smoothness:q00-20  mean_symmetry:q20-40,27,0.9629629629629629,0.0,,,26,,,0.9990627429080411,True,0.0,0.0,,1,,0,0.8102943825869554,,0,1,,26,0.0,27,0,2,,,,,,,,q00-20,q20-40,,-0.44191537735600905,,,
611,mean_smoothness:q80-100  mean_texture:q20-40,22,0.9230769230769231,0.8808425591894635,1.0,0.7777777777777778,12,0.823529411764706,0.9718550265221126,0.9980543715026514,True,0.7163279717599775,0.875,0.8504273504273504,8,0.3999064262836879,7,0.6397025647321225,0.6878504407351633,9,1,0.7777777777777778,14,0.3969152572470812,13,2,2,,,,,,,,q80-100,,q20-40,-0.3301112244283104,-0.5380626229891045,-0.23426025043510973,-0.4545765121301349
612,mean_smoothness:q80-100  mean_texture:q60-80,31,1.0,1.0,1.0,0.9583333333333334,7,0.9787234042553191,0.99894564755452,1.0,True,0.9157192073264963,1.0,0.9791666666666667,23,0.7887983165429797,23,0.5903836027749514,0.9383340836554156,24,0,0.9583333333333334,8,0.49465897343523496,7,1,2,,,,,,,,q80-100,,q60-80,-0.2935467989588388,-0.6517193918956823,-0.25740880873348876,-1.0614785344790647
613,mean_smoothness:q80-100  mean_texture:q80-100,22,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,21,0.8389023847809204,21,0.025000000000000022,,21,0,1.0,1,0.0,1,0,2,,,,,,,,q80-100,,q80-100,-0.12332469969893867,-1.0575021796381956,-0.15936461841483973,
614,mean_smoothness:q80-100  mean_texture:q40-60,20,1.0,1.0,,1.0,7,1.0,1.0,1.0,True,1.0,1.0,1.0,13,0.7529473619994964,13,0.5903836027749514,,13,0,1.0,7,1.0,7,0,2,,,,,,,,q80-100,,q40-60,-0.2935467989588388,-0.5880903192240251,,
615,mean_smoothness:q20-40  mean_texture:q20-40,28,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.3976353643835142,4,0.8575264022774187,,4,0,1.0,24,0.7250000000000006,24,0,2,,,,,,,,q20-40,,q20-40,-0.41910089848785914,-0.5576176250675101,-0.8455358972943507,
616,mean_smoothness:q20-40  mean_texture:q60-80,24,1.0,1.0,,1.0,13,1.0,1.0,1.0,True,1.0,1.0,1.0,11,0.7150858470818456,11,0.7529473619994964,,11,0,1.0,13,1.0,13,0,2,,,,,,,,q20-40,,q60-80,-0.3403479340308999,-0.7747435473532671,,
617,mean_smoothness:q20-40  mean_texture:q40-60,27,1.0,1.0,,1.0,22,1.0,1.0,1.0,True,1.0,1.0,1.0,5,0.4781762498950186,5,0.8456274871844254,,5,0,1.0,22,1.0,22,0,2,,,,,,,,q20-40,,q40-60,-0.7103943874097849,-0.42300757962540836,,
618,mean_smoothness:q60-80  mean_texture:q00-20,22,0.8947368421052632,1.0,1.0,1.0,17,0.7499999999999999,1.0,0.9869878356282223,True,0.7326950970650465,0.6,0.9473684210526316,5,0.2924017738212867,3,0.6686233355432342,0.876481240959078,3,2,1.0,17,0.0,19,0,2,,,,,,,,q60-80,,q00-20,-0.327097711864147,-0.5220711893920409,-0.3781755566245688,-0.6749289137739749
619,mean_smoothness:q60-80  mean_texture:q20-40,23,1.0,1.0,1.0,0.8571428571428571,16,0.923076923076923,0.9963897031380992,1.0,True,0.8981774262781437,1.0,0.9285714285714286,6,0.42127680295680187,6,0.7940927857921769,0.7885740011042819,7,0,0.8571428571428571,17,0.6457759647775526,16,1,2,,,,,,,,q60-80,,q20-40,-0.5689381226347506,-0.5777628020002216,-0.6564274262471358,-0.6711372236843764
620,mean_smoothness:q60-80  mean_texture:q80-100,24,1.0,1.0,1.0,0.9523809523809523,3,0.975609756097561,0.9987951165516293,1.0,True,0.8451542547285166,1.0,0.9761904761904762,20,0.761840090063179,20,0.2924017738212867,0.9295246670347611,21,0,0.9523809523809523,4,0.399966031166344,3,1,2,,,,,,,,q60-80,,q80-100,-0.16555788236072108,-0.7138746887421119,-0.2655926609032021,-1.182915757366032
621,mean_smoothness:q60-80  mean_texture:q40-60,25,1.0,1.0,1.0,0.8888888888888888,16,0.9411764705882353,0.9971908632534002,1.0,True,0.9146591207600472,1.0,0.9444444444444444,8,0.5175034850830056,8,0.7940927857921769,0.8355575564144414,9,0,0.8888888888888888,17,0.7139844571736292,16,1,2,,,,,,,,q60-80,,q40-60,-0.5689381226347506,-0.31494657545762167,-0.5320745528609145,-0.50696389601401
622,mean_smoothness:q40-60  mean_texture:q00-20,29,0.9259259259259259,0.2749999999999986,1.0,1.0,25,0.6666666666666666,1.0,0.9908999270576937,True,0.6804138174397716,0.5,0.962962962962963,4,0.15811388300839305,2,0.7571016531543728,0.9126299811657986,2,2,1.0,25,0.0,27,0,2,,,,,,,,q40-60,,q00-20,-0.4895782568386475,-0.43879645963624087,1.2611797940924887,-1.3186214915764063
623,mean_smoothness:q40-60  mean_texture:q60-80,24,1.0,1.0,1.0,0.8823529411764706,7,0.9375,0.9854206831596984,1.0,True,0.828416869579514,1.0,0.9411764705882353,15,0.6355908378987497,15,0.5903836027749514,0.8622414348360078,17,0,0.8823529411764706,9,0.4856625065258523,7,2,2,,,,,,,,q40-60,,q60-80,-0.30165448739077666,-0.5649387060347304,-0.4519490913371708,-0.8363036041865423
624,mean_smoothness:q40-60  mean_texture:q80-100,23,1.0,0.9160572248286889,1.0,0.875,7,0.9333333333333333,0.9844863961845862,1.0,True,0.8249579113843055,1.0,0.9375,14,0.6165237631507436,14,0.5903836027749514,0.8538181064473505,16,0,0.875,9,0.6871411405826331,7,2,2,,,,,,,,q40-60,,q80-100,-0.30165448739077666,-0.5345600761609053,-0.6487599512026285,-0.7881139158504572
625,mean_smoothness:q00-20  mean_texture:q00-20,27,0.9629629629629629,0.0,,,26,,,0.9990627429080411,True,0.0,0.0,,1,,0,0.8102943825869554,,0,1,,26,0.0,27,0,2,,,,,,,,q00-20,,q00-20,-0.5600207239922516,,,
626,mean_smoothness:q00-20  mean_texture:q20-40,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,2,,,,,,,,q00-20,,q20-40,-0.5692669628433913,,,
627,mean_smoothness:q00-20  mean_texture:q80-100,26,1.0,1.0,1.0,0.8,21,0.888888888888889,0.9949492366205319,1.0,True,0.873862897505303,1.0,0.9,4,0.28358206388191054,4,0.8389023847809204,0.7040036015459945,5,0,0.8,22,0.5537749241945383,21,1,2,,,,,,,,q00-20,,q80-100,-0.5341099319007344,-0.6317697941653834,-0.8117604545725933,-0.6594367801535899
628,mean_smoothness:q00-20  mean_texture:q40-60,23,0.9,1.0,1.0,1.0,18,0.7499999999999999,1.0,0.9876514728297041,True,0.7348469228349533,0.6,0.9500000000000001,5,0.2924017738212867,3,0.6830172859809209,0.882553013619031,3,2,1.0,18,0.0,20,0,2,,,,,,,,q00-20,,q40-60,-0.3194547549337933,-0.6422727458361025,-0.36222787037753146,-1.6619490882500587
629,mean_symmetry:q80-100  mean_texture:q60-80,31,1.0,1.0,1.0,0.9583333333333334,7,0.9787234042553191,0.99894564755452,1.0,True,0.9157192073264963,1.0,0.9791666666666667,23,0.7887983165429797,23,0.5903836027749514,0.9383340836554156,24,0,0.9583333333333334,8,0.7533558997706217,7,1,2,,,,,,,,,q80-100,q60-80,-0.2935467989588388,-0.6517193918956823,-0.5183584640098292,-0.9040447832280631
630,mean_symmetry:q80-100  mean_texture:q80-100,30,1.0,1.0,,1.0,3,1.0,1.0,1.0,True,1.0,1.0,1.0,27,0.8722971323845661,27,0.2924017738212867,,27,0,1.0,3,0.7250000000000006,3,0,2,,,,,,,,,q80-100,q80-100,-0.16992917415270145,-1.334042707182736,-0.5795077033266913,
631,mean_symmetry:q80-100  mean_texture:q40-60,21,1.0,1.0,,1.0,11,1.0,1.0,1.0,True,1.0,1.0,1.0,10,0.6915028921812371,10,0.7150858470818456,,10,0,1.0,11,1.0,11,0,2,,,,,,,,,q80-100,q40-60,-0.42202741062500426,-0.4709582717780575,,
632,mean_symmetry:q40-60  mean_texture:q00-20,27,0.875,0.8794738219381738,1.0,1.0,21,0.6666666666666666,1.0,0.9734406850137826,True,0.6614378277661477,0.5,0.9375,6,0.2924017738212867,3,0.6763886418113013,0.8699207744719432,3,3,1.0,21,0.0,24,0,2,,,,,,,,,q40-60,q00-20,-0.40871036486029155,-0.5220711893920409,-0.2929585533255987,-0.9187053695844092
633,mean_symmetry:q40-60  mean_texture:q20-40,21,1.0,1.0,,1.0,15,1.0,1.0,1.0,True,1.0,1.0,1.0,6,0.5407418735600996,6,0.7819806390891612,,6,0,1.0,15,1.0,15,0,2,,,,,,,,,q40-60,q20-40,-0.6786900178397983,-0.7313733131754963,,
634,mean_symmetry:q40-60  mean_texture:q60-80,24,1.0,1.0,1.0,0.8888888888888888,6,0.9411764705882353,0.9862487843356355,1.0,True,0.816496580927726,1.0,0.9444444444444444,16,0.6528795613909625,16,0.5407418735600996,0.8697486554935793,18,0,0.8888888888888888,8,0.651088371941214,6,2,2,,,,,,,,,q40-60,q60-80,-0.32218823234119087,-0.5467300376579016,-0.6249306540212459,-0.9174913580881786
635,mean_symmetry:q40-60  mean_texture:q80-100,22,1.0,0.9368314236520755,1.0,0.8571428571428571,8,0.923076923076923,0.9822054845168084,1.0,True,0.8280786712108251,1.0,0.9285714285714286,12,0.5718708390903011,12,0.6305833524471808,0.8334619053952042,14,0,0.8571428571428571,10,0.6073443604706023,8,2,2,,,,,,,,,q40-60,q80-100,-0.40054384372280416,-0.43432761523330676,-0.4700548606522008,-0.7175804625818372
636,mean_symmetry:q40-60  mean_texture:q40-60,20,0.9230769230769231,1.0,1.0,1.0,12,0.9333333333333333,1.0,0.9980543715026514,True,0.898717034272917,0.875,0.9615384615384616,8,0.5903836027749514,7,0.6397025647321225,0.886155231363844,7,1,1.0,12,0.726458919462674,13,0,2,,,,,,,,,q40-60,q40-60,-0.40748206843046675,-0.47853109593949733,-0.7971218490841688,-1.0497143118270056
637,mean_symmetry:q00-20  mean_texture:q00-20,22,0.9545454545454546,0.0,,,21,,,0.9988498524734183,True,0.0,0.0,,1,,0,0.771555602332364,,0,1,,21,0.0,22,0,2,,,,,,,,,q00-20,q00-20,-0.4641617784600789,,,
638,mean_symmetry:q00-20  mean_texture:q20-40,26,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8628148284692875,,1,0,1.0,25,0.0,25,0,2,,,,,,,,,q00-20,q20-40,-0.5505913737593582,-0.34450167952525224,-0.23252237175594592,
639,mean_symmetry:q00-20  mean_texture:q80-100,23,1.0,0.9166666666666666,1.0,0.8,13,0.888888888888889,0.9747892736731665,1.0,True,0.8326663997864532,1.0,0.9,8,0.4439045376923585,8,0.7529473619994964,0.7693357343639963,10,0,0.8,15,0.5095506321783008,13,2,2,,,,,,,,,q00-20,q80-100,-0.34828139051831514,-0.5247159349428876,-0.3112397871369938,-0.5392317097788166
640,mean_symmetry:q00-20  mean_texture:q40-60,26,0.9545454545454546,1.0,1.0,1.0,21,0.888888888888889,1.0,0.9988498524734183,True,0.873862897505303,0.8,0.9772727272727273,5,0.3976353643835142,4,0.771555602332364,0.9327280912604532,4,1,1.0,21,0.6542503517438523,22,0,2,,,,,,,,,q00-20,q40-60,-0.4774217521147376,-0.5043031893846416,-0.6075032680638877,-1.848936482913527
641,mean_symmetry:q60-80  mean_texture:q00-20,21,1.0,1.0,,1.0,18,1.0,1.0,1.0,True,1.0,1.0,1.0,3,0.2924017738212867,3,0.8146980318621477,,3,0,1.0,18,0.7250000000000006,18,0,2,,,,,,,,,q60-80,q00-20,-0.575554873904318,-0.5220711893920409,-1.3751838422711626,
642,mean_symmetry:q60-80  mean_texture:q20-40,25,0.9473684210526315,1.0,1.0,0.8333333333333334,18,0.8333333333333334,0.9957892554855104,0.9986683711958152,True,0.7807017543859649,0.8333333333333334,0.8903508771929826,6,0.3587654210025136,5,0.7397193458047858,0.7190701502913157,6,1,0.8333333333333334,19,0.3930138671502637,19,1,2,,,,,,,,,q60-80,q20-40,-0.3192856103834462,-0.5206687333635149,-0.3830769092932613,-0.5050935600496351
643,mean_symmetry:q60-80  mean_texture:q60-80,23,1.0,1.0,1.0,0.9444444444444444,5,0.9714285714285714,0.998594443832626,1.0,True,0.8871510790372951,1.0,0.9722222222222222,17,0.7270564003267911,17,0.4781762498950186,0.9177787782072209,18,0,0.9444444444444444,6,0.5758990494374866,5,1,2,,,,,,,,,q60-80,q60-80,-0.16113458792061316,-0.6042482604573718,-0.3036876306311582,-0.905078313683248
644,mean_symmetry:q60-80  mean_texture:q40-60,26,1.0,1.0,,1.0,16,1.0,1.0,1.0,True,1.0,1.0,1.0,10,0.6915028921812371,10,0.7940927857921769,,10,0,1.0,16,1.0,16,0,2,,,,,,,,,q60-80,q40-60,-0.532596038931611,-0.5364132836570736,,
645,mean_symmetry:q20-40  mean_texture:q00-20,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,2,,,,,,,,,q20-40,q00-20,-0.8062881859353008,,,
646,mean_symmetry:q20-40  mean_texture:q20-40,28,1.0,1.0,1.0,0.6666666666666666,25,0.8,0.9915962413403874,1.0,True,0.8006407690254357,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8628148284692875,0.5066726692433243,3,0,0.6666666666666666,26,0.0,25,1,2,,,,,,,,,q20-40,q20-40,-0.43997087951463104,-0.37971638153728476,-0.23252237175594592,-0.29985861779445366
647,mean_symmetry:q20-40  mean_texture:q80-100,20,1.0,1.0,1.0,0.8888888888888888,11,0.9411764705882353,0.9971908632534002,1.0,True,0.90267093384844,1.0,0.9444444444444444,8,0.5175034850830056,8,0.7150858470818456,0.8355575564144414,9,0,0.8888888888888888,12,0.6774172059769484,11,1,2,,,,,,,,,q20-40,q80-100,-0.30199916505639735,-0.7219555407767909,-0.7121737076837804,-0.8995758533833608
648,mean_symmetry:q20-40  mean_texture:q40-60,20,0.9333333333333333,1.0,1.0,0.8,14,0.8000000000000002,0.9949492366205319,0.9983135697586446,True,0.7333333333333333,0.8,0.8666666666666667,5,0.28358206388191054,4,0.6805154334216966,0.6600683225651461,5,1,0.8,15,0.31766625933887305,15,1,2,,,,,,,,,q20-40,q40-60,-0.3397720882752075,-0.4836761479354384,-0.33669005468173835,-0.43517112802549496
